totalPrice,Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway
440.0,116.430848,39.869676,93.7,3,1,1,1,1,1.0,1992,4,6,1.0,1.0,0.0
758.0,116.42873200000001,40.048486,139.32,3,1,1,2,1,1.0,2005,4,6,1.0,1.0,1.0
488.0,116.499423,39.900278,149.97,3,2,1,2,2,1.0,2005,4,6,1.0,1.0,1.0
483.0,116.23879199999999,39.852889000000005,99.31,2,1,1,1,4,4.0,2004,4,2,0.0,0.0,0.0
360.0,116.431165,39.874515,87.08,3,1,1,1,1,3.0,1992,1,6,1.0,0.0,1.0
850.0,116.39269499999999,39.969608,65.27,1,1,1,1,0,3.0,2003,4,6,1.0,1.0,1.0
147.5,116.59488600000002,39.910677,44.39,1,0,1,1,1,1.0,2007,4,6,1.0,0.0,0.0
460.0,116.527898,39.920581,93.15,2,1,1,1,1,1.0,2003,4,6,1.0,1.0,1.0
310.0,116.328915,40.088074,71.67,1,1,1,1,1,4.0,2000,4,2,0.0,1.0,1.0
470.0,116.371677,40.002169,71.6,3,1,1,1,4,4.0,1992,3,2,0.0,1.0,1.0
243.0,116.581295,39.910614,82.25,2,1,1,1,0,4.0,2004,4,2,0.0,1.0,1.0
252.5,116.689803,39.889508,61.99,2,1,1,1,1,4.0,2001,3,2,0.0,1.0,0.0
129.0,116.23870600000001,39.854003999999996,51.21,2,1,1,1,1,4.0,1985,1,2,0.0,1.0,0.0
1080.0,116.24700800000001,39.906426,146.28,3,1,1,2,1,3.0,2008,4,6,1.0,1.0,0.0
498.0,116.32136499999999,39.984075,72.6,1,0,1,1,1,1.0,2006,4,6,1.0,0.0,1.0
418.8,116.340551,40.093038,94.27,2,1,1,1,1,4.0,2002,4,2,0.0,1.0,1.0
360.0,116.344664,39.802704999999996,168.0,3,3,1,3,4,4.0,1999,4,2,0.0,0.0,0.0
915.0,116.43784699999999,39.933684,71.2,2,1,1,1,0,4.0,2003,3,6,1.0,1.0,1.0
208.9,116.49954,39.904937,48.14,1,0,1,1,1,3.0,2000,1,6,1.0,0.0,1.0
523.0,116.273525,39.912989,59.5,2,1,1,1,1,3.0,1988,3,6,1.0,1.0,1.0
560.0,116.33549099999999,39.780885999999995,88.83,2,2,1,1,1,3.0,2010,4,6,1.0,0.0,0.0
345.0,116.487808,39.889853,58.68,2,1,1,1,1,4.0,1993,1,2,0.0,1.0,1.0
411.0,116.373628,40.094838,124.02,3,1,1,2,0,4.0,2007,3,2,0.0,0.0,1.0
486.8,116.30998400000001,39.965790000000005,54.2,2,1,1,1,0,4.0,1990,4,2,0.0,1.0,1.0
420.0,116.285444,39.9002,128.61,3,2,1,2,2,1.0,2002,1,6,1.0,0.0,0.0
205.0,116.174718,39.774367,94.43,2,2,1,1,4,3.0,2004,4,6,0.0,1.0,0.0
390.0,116.349005,40.079347,131.49,3,2,1,2,1,4.0,2003,4,2,0.0,1.0,1.0
246.0,116.47534099999999,39.880705,54.21,2,1,1,1,3,4.0,1991,3,2,0.0,0.0,1.0
466.0,116.43056200000001,40.045549,94.66,2,1,1,1,0,3.0,2005,4,6,1.0,0.0,0.0
270.0,116.511679,39.923959,73.12,1,1,1,1,0,1.0,2006,3,6,1.0,1.0,1.0
586.0,116.318055,39.770087,139.38,4,2,1,1,0,4.0,2012,4,6,1.0,0.0,0.0
765.0,116.462543,39.933593,100.67,2,1,1,1,1,1.0,2000,3,6,1.0,0.0,1.0
618.0,116.330551,39.891981,77.64,3,1,1,1,0,4.0,1990,4,2,0.0,1.0,1.0
293.6,116.32691899999999,40.068046,92.72,2,1,1,1,0,4.0,2000,4,2,0.0,1.0,0.0
769.0,116.337135,40.044990999999996,149.45,3,2,1,2,2,3.0,2003,4,6,1.0,1.0,0.0
345.0,116.310574,40.103134999999995,82.2,2,1,1,1,3,4.0,2011,3,6,0.0,1.0,1.0
342.8,116.476546,39.905623999999996,59.0,1,0,1,1,2,3.0,2008,4,6,1.0,0.0,0.0
670.0,116.33703200000001,39.889790000000005,101.2,2,1,1,1,2,1.0,2001,4,6,1.0,0.0,1.0
520.0,116.45296699999999,39.818019,90.3,2,2,1,1,4,4.0,2005,4,6,0.0,1.0,0.0
305.0,116.343245,39.900529,25.75,1,0,1,1,1,1.0,2004,1,6,1.0,0.0,1.0
220.0,116.122491,39.939735,75.3,2,1,1,1,1,4.0,2008,4,6,1.0,1.0,0.0
208.0,116.488832,39.932702,55.49,2,1,1,1,0,3.0,1992,3,6,1.0,1.0,1.0
306.0,116.617204,39.928734999999996,70.0,2,1,1,1,0,1.0,2010,3,6,1.0,1.0,1.0
500.0,116.347007,40.004589,64.5,2,1,1,1,4,4.0,1996,4,2,0.0,1.0,1.0
269.0,116.504397,39.92941,75.8,2,1,1,1,1,3.0,1994,4,6,1.0,1.0,1.0
408.0,116.36321699999999,40.082639,125.54,3,2,2,2,2,4.0,2007,3,2,0.0,0.0,1.0
536.5,116.35428700000001,40.079237,138.47,3,1,1,2,1,4.0,2005,4,2,0.0,0.0,1.0
560.0,116.31478700000001,39.981606,67.6,2,1,1,1,1,4.0,1989,4,6,1.0,1.0,1.0
190.0,116.636725,40.031531,98.26,2,1,1,1,1,4.0,1999,4,2,0.0,1.0,0.0
665.0,116.32672099999999,39.885419,114.96,3,2,1,2,2,4.0,2008,3,6,1.0,1.0,0.0
321.5,116.320535,39.890097999999995,48.65,1,1,1,1,1,1.0,1991,1,6,1.0,1.0,1.0
180.0,116.421128,40.068301,95.85,1,0,0,1,4,3.0,2008,1,6,1.0,0.0,1.0
578.0,116.38722800000001,39.886024,50.71,2,1,1,1,3,4.0,1982,1,2,0.0,0.0,1.0
526.0,116.24700800000001,39.906426,100.83,2,2,1,1,1,3.0,2008,4,6,1.0,1.0,0.0
849.0,116.48537900000001,40.009067,129.05,3,2,1,2,0,4.0,2004,1,6,1.0,1.0,1.0
295.0,116.60001899999999,40.057533,69.42,3,1,1,1,1,4.0,1990,4,2,0.0,0.0,0.0
898.0,116.49387800000001,40.000306,114.88,2,2,1,2,1,4.0,2005,1,6,1.0,0.0,0.0
505.0,116.476868,40.012847,81.79,2,1,1,1,1,4.0,2000,1,2,0.0,0.0,1.0
203.8,116.446449,39.812275,72.21,2,1,1,1,3,4.0,1995,4,2,0.0,0.0,0.0
518.5,116.309045,40.083071999999994,134.14,3,2,1,1,4,4.0,2000,1,4,0.0,1.0,0.0
360.0,116.358984,40.037772,54.99,2,1,1,1,1,4.0,1991,3,2,0.0,1.0,1.0
345.0,116.454043,39.903712,56.6,2,1,1,1,1,4.0,1984,3,2,0.0,0.0,1.0
640.0,116.518854,39.939588,147.0,3,2,1,2,0,3.0,2006,4,6,1.0,1.0,0.0
432.9,116.43934099999998,40.082372,151.58,4,1,1,2,4,4.0,2004,3,2,0.0,1.0,0.0
207.0,116.66490800000001,40.147679,71.17,1,1,1,1,5,3.0,2009,3,6,0.0,0.0,0.0
350.0,116.33943400000001,39.892042,58.32,2,1,1,1,4,4.0,1987,3,2,0.0,1.0,1.0
239.0,116.48694099999999,39.927021999999994,53.66,2,1,1,1,1,4.0,1982,3,2,0.0,1.0,1.0
280.0,116.458721,39.817347,37.03,2,1,1,1,1,4.0,2003,1,2,0.0,0.0,0.0
585.0,116.566103,39.92841,113.0,3,1,1,1,2,4.0,2003,4,6,1.0,1.0,1.0
300.0,116.49954,39.904937,57.23,1,1,1,2,4,3.0,2007,4,6,1.0,0.0,1.0
579.5,116.384155,40.070139000000005,91.35,2,1,1,2,1,4.0,2008,4,6,1.0,1.0,0.0
297.0,116.469439,39.891382,48.79,1,0,1,1,1,1.0,2003,4,6,1.0,1.0,1.0
840.0,116.25701399999998,40.054947999999996,113.03,2,2,1,2,1,3.0,2008,2,6,1.0,0.0,1.0
800.0,116.34224099999999,40.038962,89.0,2,1,1,1,1,3.0,2007,4,6,1.0,1.0,0.0
410.0,116.42537,40.052808,76.49,1,1,1,1,1,1.0,2006,4,6,1.0,0.0,1.0
252.0,116.51306299999999,39.937121000000005,71.71,1,1,1,1,1,3.0,2006,3,6,1.0,1.0,1.0
749.0,116.391726,39.978788,51.5,1,1,1,1,2,1.0,1990,4,2,1.0,0.0,1.0
720.0,116.488446,39.893803000000005,92.49,2,1,1,1,1,3.0,2008,4,6,1.0,0.0,1.0
643.0,116.35218300000001,39.915673999999996,58.9,2,1,1,1,0,4.0,1984,4,2,0.0,1.0,0.0
345.0,116.34455700000001,39.780149,82.6,2,2,1,1,1,4.0,1996,3,2,0.0,0.0,1.0
713.0,116.331754,40.051652000000004,92.71,2,1,1,1,1,4.0,2012,1,6,1.0,0.0,0.0
239.5,116.33376499999999,40.078920000000004,57.75,2,1,1,1,1,3.0,2005,4,6,1.0,1.0,1.0
815.0,116.376346,39.951025,74.77,2,1,1,1,1,4.0,2004,3,6,0.0,1.0,1.0
407.0,116.341452,39.941838,61.3,3,1,1,1,3,4.0,1978,1,2,0.0,0.0,1.0
379.0,116.457526,39.8764,93.95,3,1,1,1,2,3.0,2010,3,6,1.0,0.0,1.0
281.0,116.415742,40.077796,95.95,2,1,1,1,0,1.0,2003,1,2,1.0,1.0,1.0
580.0,116.427678,40.033369,91.79,3,2,1,1,1,4.0,2000,3,2,0.0,1.0,1.0
458.0,116.400737,39.870957000000004,78.18,2,1,1,1,1,1.0,2003,3,6,1.0,1.0,1.0
295.0,116.557573,39.954333,56.66,2,1,1,1,4,4.0,1980,4,2,0.0,1.0,0.0
585.0,116.34688,39.912912,64.2,2,1,1,1,2,1.0,1989,4,2,1.0,1.0,1.0
188.0,116.1939,39.923648,51.1,2,0,1,1,2,4.0,1987,4,2,0.0,1.0,0.0
105.0,116.16691499999999,39.763393,56.54,1,0,1,1,1,1.0,2014,4,6,1.0,0.0,0.0
205.0,116.29170800000001,39.844912,37.34,1,0,1,1,1,1.0,2008,4,6,1.0,0.0,0.0
384.0,116.521561,39.923289000000004,56.1,2,1,1,1,4,4.0,1984,3,2,0.0,1.0,0.0
315.0,116.476467,39.888742,87.0,2,2,1,1,0,1.0,1998,4,6,1.0,0.0,1.0
360.0,116.29553600000001,39.848391,71.6,2,1,1,1,3,4.0,1996,4,2,0.0,1.0,1.0
662.6,116.521988,39.927428000000006,94.1,2,1,1,1,2,4.0,2008,4,6,1.0,1.0,1.0
455.0,116.51438300000001,39.94066,83.16,2,1,1,1,2,1.0,2005,3,6,0.0,1.0,0.0
930.0,116.308194,39.943451,150.28,3,1,1,2,3,1.0,2000,3,6,1.0,1.0,1.0
187.0,116.376025,40.084133,43.69,1,1,1,1,0,4.0,1992,4,2,0.0,1.0,1.0
252.0,116.42929299999999,39.872461,44.17,1,1,1,1,0,1.0,2005,3,6,1.0,0.0,1.0
520.0,116.336897,40.062253999999996,103.84,2,1,1,1,0,3.0,2008,4,6,1.0,1.0,0.0
318.0,116.493655,39.905367,61.85,1,0,1,1,1,1.0,2007,4,6,1.0,1.0,1.0
560.0,116.421058,39.93627,45.88,2,1,1,1,1,4.0,1985,3,2,0.0,1.0,1.0
748.0,116.48326399999999,39.902287,95.62,2,1,1,1,1,3.0,2008,4,6,1.0,1.0,1.0
650.0,116.30313000000001,39.950488,79.5,3,1,1,1,1,1.0,1991,3,6,1.0,1.0,1.0
450.0,116.350008,39.898877,58.27,2,1,1,1,2,4.0,1988,3,2,0.0,1.0,1.0
505.0,116.35699,40.093976,125.42,3,1,1,2,3,4.0,2005,4,2,0.0,1.0,1.0
380.0,116.40224199999999,39.973402,66.5,2,1,1,1,0,4.0,1988,4,6,1.0,1.0,1.0
278.0,116.60503500000002,40.051164,68.46,2,1,1,1,1,4.0,1990,3,4,0.0,1.0,0.0
306.8,116.651425,39.843737,65.0,2,1,1,1,1,4.0,2015,3,6,0.0,0.0,0.0
200.0,116.22028300000001,40.043636,49.0,1,1,1,1,1,3.0,2011,1,6,1.0,0.0,0.0
237.0,116.34591699999999,40.066018,67.0,2,1,1,1,1,4.0,1993,4,2,0.0,0.0,1.0
657.0,116.45328,39.925115999999996,82.55,2,1,1,1,3,3.0,1998,4,6,1.0,0.0,1.0
380.0,116.486595,39.917578000000006,62.79,1,0,1,1,0,1.0,2006,4,6,1.0,1.0,1.0
595.0,116.330146,40.039456,83.0,2,1,1,1,1,4.0,2008,3,6,1.0,1.0,0.0
270.0,116.324898,39.891441,56.86,2,1,1,1,0,4.0,1990,3,2,0.0,1.0,1.0
720.0,116.362276,39.909851,56.32,2,1,1,1,1,1.0,1984,4,6,1.0,0.0,1.0
199.0,116.504397,39.92941,61.34,2,1,1,1,4,4.0,1994,3,2,0.0,1.0,1.0
244.0,116.648422,40.137571,58.48,2,1,1,1,4,4.0,1994,3,2,0.0,1.0,1.0
184.0,116.414452,39.866869,51.95,1,1,1,1,1,1.0,1995,1,2,1.0,1.0,1.0
344.0,116.542892,39.749119,88.51,3,1,1,1,1,4.0,2010,3,6,1.0,1.0,0.0
285.0,116.23378500000001,39.906862,82.74,3,1,1,1,4,4.0,1987,4,2,0.0,1.0,0.0
687.0,116.34843300000001,39.897048999999996,70.49,3,1,1,1,1,4.0,1988,3,2,0.0,1.0,1.0
192.0,116.470975,39.899341,46.54,1,1,1,1,1,3.0,1989,3,6,1.0,1.0,1.0
295.0,116.66998400000001,40.190146,118.19,3,2,1,2,0,4.0,2012,2,6,1.0,0.0,0.0
420.0,116.224768,39.904247999999995,65.3,2,1,1,1,2,1.0,1995,4,6,1.0,1.0,0.0
288.0,116.328951,40.092076,115.86,3,1,1,1,4,4.0,2000,1,2,0.0,0.0,1.0
268.0,116.255335,39.897245,88.89,2,2,1,1,1,1.0,2002,3,6,1.0,1.0,0.0
450.0,116.32803500000001,40.078668,104.49,3,1,1,1,3,4.0,2000,3,2,0.0,1.0,1.0
435.0,116.57278799999999,39.857682000000004,111.04,3,2,1,2,1,4.0,2009,3,6,1.0,1.0,0.0
307.0,116.43942,40.072066,106.57,2,1,1,1,1,1.0,2001,4,2,1.0,0.0,0.0
537.0,116.395202,39.961718,54.4,2,1,1,1,1,4.0,1981,4,2,0.0,1.0,1.0
277.0,116.23536599999998,40.216037,64.26,2,1,1,1,0,1.0,2010,4,6,1.0,0.0,0.0
246.0,116.509391,39.77468,60.78,1,1,1,1,0,3.0,2009,3,6,1.0,0.0,0.0
476.0,116.483671,39.895896,64.27,1,1,1,1,2,1.0,2007,4,6,1.0,0.0,1.0
488.0,116.331446,40.085293,95.25,2,1,1,1,1,4.0,2000,3,2,0.0,1.0,0.0
653.0,116.424904,39.98982,144.31,2,1,1,2,1,1.0,1995,4,6,1.0,1.0,1.0
235.0,116.387828,39.852874,57.25,2,1,1,1,0,4.0,1990,1,2,0.0,0.0,1.0
575.0,116.37178700000001,39.905909,56.21,2,1,1,1,1,3.0,1979,3,6,1.0,1.0,1.0
300.0,116.432809,39.968579999999996,39.14,1,1,1,1,0,4.0,1996,3,2,0.0,0.0,1.0
1168.0,116.25701399999998,40.054947999999996,149.74,3,2,1,2,0,3.0,2005,4,6,1.0,0.0,1.0
330.0,116.27874399999999,39.939056,69.1,3,1,1,1,1,4.0,1992,4,2,0.0,0.0,1.0
324.0,116.66208799999998,39.893938,84.19,2,1,1,1,2,3.0,2005,4,6,1.0,0.0,1.0
1.0,116.371677,40.002169,69.7,3,1,1,1,3,4.0,1992,1,2,0.0,0.0,1.0
179.0,116.401854,39.861344,48.66,1,0,1,1,1,1.0,2005,3,6,1.0,0.0,0.0
241.5,116.6512,39.898185999999995,43.0,1,0,1,1,2,3.0,2005,3,6,1.0,0.0,1.0
701.0,116.311776,40.084907,140.27,3,2,1,2,1,4.0,2004,4,2,0.0,0.0,0.0
342.0,116.504397,39.92941,49.62,1,1,1,1,1,4.0,1993,4,2,0.0,1.0,1.0
709.0,116.38649199999999,39.903915999999995,54.86,1,1,1,1,0,3.0,2004,4,6,1.0,1.0,1.0
280.0,116.60995700000001,39.91983,66.7,1,1,1,1,0,3.0,2009,4,6,1.0,1.0,0.0
588.0,116.28740800000001,39.906807,100.97,2,2,1,1,2,1.0,2000,3,6,1.0,0.0,0.0
488.0,116.441521,39.895226,87.8,2,1,1,1,1,1.0,2007,4,6,1.0,1.0,1.0
515.0,116.33106200000002,39.988995,79.84,2,1,1,1,2,1.0,2002,4,6,1.0,1.0,1.0
359.0,116.571023,39.909615,66.52,1,1,1,1,0,4.0,2005,3,6,1.0,1.0,0.0
699.5,116.416376,39.84928,173.0,3,2,1,2,1,3.0,2005,4,6,1.0,0.0,1.0
315.0,116.33316599999999,39.695231,88.12,2,1,1,1,0,4.0,2012,3,6,1.0,0.0,1.0
82.0,116.50818100000001,39.807662,47.78,1,1,1,1,0,1.0,2008,3,6,1.0,1.0,1.0
428.0,116.34795700000001,39.907101000000004,46.5,2,1,1,1,1,4.0,1960,3,2,0.0,0.0,0.0
319.0,116.4388,40.054941,67.0,1,1,1,1,2,3.0,2000,4,6,1.0,0.0,1.0
210.3,116.50903899999999,39.922589,53.45,2,1,1,1,1,4.0,1983,3,2,0.0,1.0,1.0
346.0,116.382479,39.856115,81.1,2,1,1,1,4,3.0,1996,3,6,1.0,0.0,1.0
128.0,116.56038899999999,40.094933000000005,31.85,1,0,1,1,1,3.0,2006,4,6,1.0,0.0,1.0
305.0,116.430884,39.863405,86.9,2,1,1,1,1,1.0,1996,3,6,1.0,1.0,1.0
260.0,116.50958100000001,39.966366,57.78,2,1,1,1,0,4.0,1985,4,2,0.0,0.0,0.0
331.5,116.439326,39.821816,123.24,3,2,1,2,1,3.0,2007,3,6,1.0,1.0,0.0
695.0,116.40968799999999,39.958188,110.48,3,1,1,1,2,1.0,2006,4,6,1.0,1.0,1.0
648.0,116.416156,40.082584999999995,173.7,3,1,1,2,2,4.0,2003,4,2,1.0,0.0,1.0
202.0,116.37773700000001,40.012518,46.76,1,0,1,1,1,3.0,2007,4,6,1.0,1.0,1.0
387.0,116.35428700000001,40.079237,137.88,3,2,1,2,4,4.0,2005,4,2,0.0,1.0,0.0
435.0,116.368316,39.892214,54.73,1,1,1,1,1,1.0,1999,3,6,1.0,1.0,1.0
462.3,116.482231,40.009521,92.51,2,2,1,1,2,4.0,1997,1,2,0.0,1.0,1.0
432.0,116.352899,39.889225,73.0,2,1,1,1,1,3.0,1998,3,6,1.0,0.0,0.0
405.0,116.575746,39.911252000000005,148.2,3,1,1,2,1,3.0,2000,4,6,1.0,1.0,1.0
496.0,116.511954,39.920725,96.14,2,2,1,1,1,3.0,2000,4,6,1.0,1.0,0.0
420.0,116.385168,39.900453999999996,46.7,1,1,1,1,2,3.0,1999,3,6,1.0,0.0,1.0
553.0,116.27554099999999,39.872886,123.65,3,1,1,1,0,1.0,2005,3,6,1.0,1.0,1.0
650.0,116.298736,39.934527,76.9,3,1,1,1,0,3.0,1996,3,6,0.0,1.0,1.0
275.0,116.343245,39.900529,28.57,1,1,1,1,1,1.0,2005,4,6,1.0,0.0,1.0
192.0,116.402495,39.846914,48.9,1,1,1,1,3,4.0,1998,2,2,0.0,1.0,1.0
385.0,116.34386200000002,40.074863,80.19,2,1,1,1,0,4.0,2004,1,2,0.0,0.0,1.0
690.0,116.642449,39.899814,125.47,3,1,1,2,0,4.0,2005,3,6,1.0,1.0,0.0
285.0,116.34386200000002,40.074863,102.05,3,1,1,1,4,4.0,2000,4,2,0.0,1.0,1.0
189.0,116.35011100000001,39.797633000000005,67.84,2,1,1,1,0,1.0,2010,4,6,1.0,0.0,0.0
962.0,116.544954,39.971689000000005,138.0,3,2,1,2,1,4.0,2013,4,6,1.0,0.0,0.0
268.5,116.416156,40.082584999999995,92.9,2,1,1,1,0,1.0,2003,4,2,1.0,1.0,1.0
60.0,116.236106,39.899968,107.22,2,2,1,1,1,4.0,2000,1,6,1.0,0.0,0.0
2180.0,116.48114,39.916389,198.03,3,1,1,2,1,3.0,2004,4,6,1.0,1.0,1.0
600.0,116.402983,39.859787,145.83,3,2,1,2,1,3.0,2002,3,6,1.0,0.0,0.0
299.0,116.481925,39.929322,63.32,3,2,1,1,2,3.0,1985,1,6,1.0,1.0,1.0
276.5,116.509143,39.925387,59.68,1,2,1,1,0,1.0,2008,4,6,1.0,1.0,1.0
430.0,116.372841,40.080110999999995,104.08,3,1,1,1,4,4.0,1999,4,2,0.0,1.0,1.0
622.0,116.47193100000001,40.008739,109.0,3,1,1,1,0,1.0,1998,3,6,1.0,1.0,1.0
243.0,116.40924,39.861222999999995,60.5,2,1,1,1,1,4.0,1987,4,2,0.0,0.0,0.0
343.8,116.56053100000001,39.925155,70.17,2,1,1,1,0,4.0,1998,4,2,0.0,0.0,1.0
524.5,116.42537,40.052808,131.56,3,1,1,2,0,4.0,2006,4,6,1.0,1.0,1.0
237.0,116.60781899999999,39.933556,45.74,1,1,1,1,2,1.0,2008,3,6,1.0,1.0,1.0
418.0,116.648422,40.137571,112.68,3,2,1,2,2,4.0,1994,3,2,0.0,1.0,1.0
786.0,116.49003200000001,39.993487,135.63,3,2,1,2,1,3.0,2008,4,6,1.0,1.0,1.0
2560.0,116.275723,40.046164000000005,314.0,4,3,1,3,3,4.0,2011,1,6,1.0,0.0,0.0
580.0,116.455069,39.844997,79.92,2,1,1,1,4,1.0,2009,4,6,1.0,1.0,1.0
279.0,116.63734,39.88191,90.47,2,1,1,1,1,3.0,2008,4,6,1.0,1.0,0.0
688.0,116.552177,39.970849,145.49,3,2,1,2,1,4.0,2003,4,6,0.0,0.0,0.0
220.0,116.45409099999999,39.892604,43.42,1,1,1,1,1,1.0,1982,4,6,1.0,1.0,1.0
362.0,116.43343,39.958449,46.28,2,1,1,1,3,4.0,1990,2,2,0.0,1.0,1.0
397.0,116.694868,39.877962,92.98,3,1,1,1,1,4.0,2012,4,6,1.0,0.0,1.0
285.0,116.43547099999999,40.109315,166.28,4,2,1,3,4,4.0,1998,1,2,0.0,1.0,0.0
497.0,116.38909299999999,39.848051,125.61,3,1,1,2,1,4.0,2004,4,6,1.0,1.0,1.0
1680.0,116.380346,39.944758,142.53,3,2,1,2,3,4.0,2000,3,2,0.0,0.0,1.0
179.0,116.16293799999998,39.939005,60.77,2,1,1,1,0,4.0,1990,3,6,0.0,1.0,0.0
245.0,116.648422,40.137571,100.69,3,1,1,1,1,1.0,1999,1,2,0.0,0.0,1.0
460.0,116.384092,39.96456,57.9,2,1,1,1,1,4.0,1989,3,2,0.0,1.0,0.0
580.0,116.441781,39.991956,75.17,2,1,1,1,1,1.0,2002,3,6,1.0,1.0,0.0
470.0,116.367572,39.949902,57.0,3,0,1,1,4,4.0,1980,3,4,0.0,1.0,1.0
310.0,116.175983,39.767012,93.06,2,1,1,1,1,4.0,2006,3,6,1.0,1.0,0.0
385.0,116.322924,39.858272,52.73,2,2,1,1,0,4.0,2007,4,6,1.0,1.0,1.0
1566.0,116.47188799999999,39.872576,292.25,5,3,1,3,1,4.0,2009,4,6,1.0,0.0,1.0
218.0,116.337956,39.714942,102.6,2,1,1,1,0,4.0,2000,4,4,0.0,0.0,0.0
668.0,116.444051,39.988741,81.31,3,1,1,1,0,1.0,1990,4,6,1.0,1.0,0.0
625.0,116.643924,39.889841,135.53,3,1,1,2,2,4.0,2005,3,6,0.0,1.0,0.0
578.0,116.40053300000001,39.962226,54.38,2,1,1,1,1,4.0,1980,3,4,0.0,1.0,1.0
420.0,116.431552,40.082903,119.71,2,1,1,2,1,4.0,2004,4,6,1.0,0.0,0.0
399.5,116.518451,39.924009999999996,110.39,2,1,1,2,1,3.0,2004,4,6,1.0,0.0,0.0
428.0,116.318694,40.087485,83.18,2,1,1,1,1,4.0,2006,4,2,0.0,0.0,0.0
640.0,116.38793000000001,40.004046,81.86,3,1,1,1,1,4.0,1997,3,4,0.0,0.0,1.0
950.0,116.39033899999998,39.979085,186.26,3,2,1,2,2,1.0,1999,3,6,1.0,0.0,1.0
376.0,116.372045,39.984085,47.0,1,1,1,1,1,4.0,1987,4,2,0.0,1.0,1.0
552.0,116.4515,39.904606,64.55,1,1,1,1,2,1.0,2006,3,6,1.0,1.0,1.0
800.0,116.333726,39.763334,149.61,3,1,1,2,1,4.0,2008,1,6,1.0,0.0,1.0
383.5,116.346469,39.882483,64.0,1,1,1,1,1,3.0,2004,3,6,1.0,0.0,0.0
196.0,116.41786599999999,40.134243,64.5,2,1,1,1,1,4.0,1993,3,2,0.0,1.0,0.0
623.5,116.455926,39.945052000000004,70.06,3,1,1,1,0,4.0,1984,3,2,0.0,1.0,0.0
169.5,116.16963,39.760938,88.29,2,1,1,1,0,3.0,2012,4,6,1.0,0.0,0.0
1325.0,116.448075,39.984466999999995,122.0,3,2,1,2,4,3.0,2011,4,6,1.0,0.0,1.0
500.0,116.54057399999999,39.970252,82.95,2,1,1,1,1,4.0,2009,4,6,1.0,1.0,0.0
730.0,116.43088799999998,40.000522,113.66,2,1,1,2,1,1.0,1996,1,6,1.0,1.0,0.0
1320.0,116.42996299999999,39.963815000000004,107.41,3,1,1,1,0,1.0,2006,4,6,1.0,0.0,1.0
350.0,116.441781,39.991956,49.0,1,1,1,1,0,1.0,1997,3,6,1.0,0.0,0.0
455.0,116.497552,39.966029999999996,81.69,2,1,1,1,3,4.0,2003,4,6,1.0,0.0,1.0
790.0,116.4388,40.054941,97.0,2,1,1,1,1,4.0,2010,4,6,1.0,0.0,1.0
500.0,116.34563899999999,39.909672,50.2,1,1,1,1,4,1.0,1991,1,6,1.0,1.0,1.0
175.0,116.42867199999999,40.042099,49.81,2,1,1,1,3,4.0,1982,1,2,0.0,1.0,1.0
388.5,116.36290100000001,40.038897999999996,60.0,2,1,1,1,4,4.0,1998,3,2,0.0,1.0,1.0
284.0,116.43801,40.076114000000004,52.61,1,0,1,1,0,3.0,2008,4,6,1.0,0.0,0.0
279.5,116.43134199999999,40.071807,91.39,2,1,1,1,1,4.0,2000,3,2,0.0,1.0,0.0
628.0,116.69968,39.897128,154.0,3,2,1,2,2,3.0,2014,4,6,1.0,0.0,0.0
397.0,116.417993,39.970746999999996,42.02,1,1,1,1,4,4.0,1994,3,2,0.0,0.0,1.0
870.0,116.51044099999999,39.931785,136.43,3,1,1,2,0,3.0,2008,2,6,1.0,1.0,1.0
300.0,116.51141899999999,39.981871999999996,79.43,1,1,1,1,3,4.0,2004,4,6,1.0,0.0,0.0
191.0,116.520858,39.918846,42.98,1,1,1,1,1,4.0,1996,3,2,0.0,1.0,1.0
302.0,116.431552,40.082903,119.75,2,2,1,1,2,3.0,2004,1,6,1.0,0.0,0.0
224.0,116.511545,39.904464000000004,60.12,1,1,1,1,0,3.0,2009,1,6,1.0,0.0,1.0
558.0,116.35636000000001,40.052562,76.3,2,1,1,1,1,3.0,2013,1,6,1.0,0.0,1.0
263.5,116.63734,39.88191,89.99,2,1,1,1,3,3.0,2008,4,6,1.0,1.0,0.0
313.0,116.425304,40.112553000000005,62.82,1,1,1,1,4,4.0,2004,1,2,0.0,0.0,0.0
254.0,116.58646499999999,39.918172,59.82,1,1,1,1,0,4.0,2005,3,6,1.0,1.0,1.0
160.0,116.305672,40.094854,46.19,1,1,1,1,4,4.0,2004,4,2,0.0,1.0,1.0
655.0,116.33686999999999,39.900259000000005,67.21,2,1,1,1,0,4.0,2013,4,6,1.0,0.0,1.0
676.0,116.391726,39.978788,52.0,1,1,1,1,0,3.0,1991,3,2,1.0,1.0,1.0
298.0,116.41442099999999,40.053513,89.68,2,1,1,1,1,3.0,2007,3,6,1.0,0.0,1.0
233.0,116.442298,39.970551,44.9,1,1,1,1,1,1.0,1988,4,6,1.0,0.0,1.0
264.5,116.504397,39.92941,48.48,1,1,1,1,1,4.0,1992,3,2,0.0,1.0,1.0
650.0,116.34003700000001,39.891708,107.05,3,1,1,1,0,1.0,1999,3,6,1.0,1.0,1.0
